action_context,action_favored_3d,board_phase,coarse_label,control_label,d15_60_close_vs_vwap,d15_60_close_vs_vwap_rz,d15_60_failed_push_proxy,d15_60_last_bar_lower_shadow_ratio,d15_60_last_bar_lower_shadow_ratio_rz,d15_60_last_bar_return,d15_60_last_bar_return_rz,d15_60_last_bar_upper_shadow_ratio,d15_60_last_bar_upper_shadow_ratio_rz,d15_60_last_bar_volume_share,d15_60_last_bar_volume_share_rz,d15_60_lower_shadow_ratio,d15_60_lower_shadow_ratio_rz,d15_60_upper_shadow_ratio,d15_60_upper_shadow_ratio_rz,d5_30_close_vs_vwap,d5_30_close_vs_vwap_rz,d5_30_last_bar_lower_shadow_ratio,d5_30_last_bar_lower_shadow_ratio_rz,d5_30_last_bar_return,d5_30_last_bar_return_rz,d5_30_last_bar_upper_shadow_ratio,d5_30_last_bar_upper_shadow_ratio_rz,d5_30_last_bar_volume_share,d5_30_last_bar_volume_share_rz,d5_30_lower_shadow_ratio,d5_30_lower_shadow_ratio_rz,d5_30_upper_shadow_ratio,d5_30_upper_shadow_ratio_rz,execution_trade_date,expectancy_proxy_3d,f30_afternoon_volume_share,f30_afternoon_volume_share_rz,f30_body_ratio,f30_body_ratio_rz,f30_breakout_efficiency,f30_breakout_efficiency_rz,f30_close_location,f30_close_location_rz,f30_close_vs_vwap,f30_close_vs_vwap_rz,f30_failed_push_proxy,f30_high_time_ratio,f30_high_time_ratio_rz,f30_last_bar_lower_shadow_ratio,f30_last_bar_lower_shadow_ratio_rz,f30_last_bar_return,f30_last_bar_return_rz,f30_last_bar_upper_shadow_ratio,f30_last_bar_upper_shadow_ratio_rz,f30_last_bar_volume_share,f30_last_bar_volume_share_rz,f30_lower_shadow_ratio,f30_lower_shadow_ratio_rz,f30_pullback_from_high,f30_pullback_from_high_rz,f30_upper_shadow_ratio,f30_upper_shadow_ratio_rz,f60_afternoon_volume_share,f60_afternoon_volume_share_rz,f60_body_ratio,f60_body_ratio_rz,f60_breakout_efficiency,f60_breakout_efficiency_rz,f60_close_location,f60_close_location_rz,f60_close_vs_vwap,f60_close_vs_vwap_rz,f60_failed_push_proxy,f60_high_time_ratio,f60_high_time_ratio_rz,f60_last_bar_lower_shadow_ratio,f60_last_bar_lower_shadow_ratio_rz,f60_last_bar_return,f60_last_bar_return_rz,f60_last_bar_upper_shadow_ratio,f60_last_bar_upper_shadow_ratio_rz,f60_last_bar_volume_share,f60_last_bar_volume_share_rz,f60_lower_shadow_ratio,f60_lower_shadow_ratio_rz,f60_pullback_from_high,f60_pullback_from_high_rz,f60_upper_shadow_ratio,f60_upper_shadow_ratio_rz,forward_close_return_3d,max_adverse_return_3d,max_favorable_return_3d,role_family,row_weight,signal_trade_date,split_group,symbol
add_vs_hold,False,main_markup,hold_or_skip,eligibility,-0.028588,-28588000.0,0.0,0.0,0.0,-0.040202,-40202000.0,0.0,0.0,-0.209986,-209986000.0,0.0,0.0,0.0,0.0,-0.035118,-35118000.0,0.0,0.0,-0.004525,-4525000.0,0.0,0.0,-0.083435,-83435000.0,0.0,0.0,0.0,0.0,2023-09-25,0.011433,0.30351,303510000.0,0.0,0.0,0.850031,850031000.0,0.8827,882700000.0,0.035118,35118000.0,0.0,0.875,875000000.0,0.0,0.0,0.004525,4525000.0,0.0,0.0,0.083435,83435000.0,0.0,0.0,-0.01587,-15870000.0,0.0,0.0,0.30351,303510000.0,0.0,0.0,0.850031,850031000.0,0.8827,882700000.0,0.028588,28588000.0,0.0,1.0,1000000000.0,0.0,0.0,0.040202,40202000.0,0.0,0.0,0.209986,209986000.0,0.0,0.0,-0.01587,-15870000.0,0.0,0.0,0.026918,-0.038531,0.046093,repaired_miss_window,0.586667,2023-09-22,train,300308
add_vs_hold,False,main_markup,hold_or_skip,eligibility,-0.01882,-18820000.0,0.0,0.0,0.0,-0.029276,-29276000.0,0.0,0.0,-0.176335,-176335000.0,0.0,0.0,0.0,0.0,-0.022957,-22957000.0,0.0,0.0,-0.003145,-3145000.0,0.0,0.0,-0.073557,-73557000.0,0.0,0.0,0.0,0.0,2023-09-25,0.014756,0.260844,260844000.0,0.0,0.0,0.904982,904982000.0,0.92233,922330000.0,0.022957,22957000.0,0.0,0.875,875000000.0,0.0,0.0,0.003145,3145000.0,0.0,0.0,0.073557,73557000.0,0.0,0.0,-0.008879,-8879000.0,0.0,0.0,0.260844,260844000.0,0.0,0.0,0.904982,904982000.0,0.92233,922330000.0,0.01882,18820000.0,0.0,1.0,1000000000.0,0.0,0.0,0.029276,29276000.0,0.0,0.0,0.176335,176335000.0,0.0,0.0,-0.008879,-8879000.0,0.0,0.0,0.023837,-0.036322,0.054484,repaired_miss_window,0.586667,2023-09-22,train,300502
add_vs_hold,False,main_markup,hold_or_skip,eligibility,-0.02743,-27430000.0,0.0,0.0,0.0,-0.000855,-855000.0,0.0,0.0,-0.226787,-226787000.0,0.0,0.0,0.0,0.0,-0.035426,-35426000.0,0.0,0.0,0.008388,8388000.0,0.0,0.0,-0.120106,-120106000.0,0.0,0.0,0.0,0.0,2023-12-11,-0.05928,0.413881,413881000.0,0.0,0.0,0.654062,654062000.0,0.793328,793328000.0,0.035426,35426000.0,0.0,0.875,875000000.0,0.0,0.0,-0.008388,-8388000.0,0.0,0.0,0.120106,120106000.0,0.0,0.0,-0.023774,-23774000.0,0.0,0.0,0.413881,413881000.0,0.0,0.0,0.654062,654062000.0,0.793328,793328000.0,0.02743,27430000.0,0.0,1.0,1000000000.0,0.0,0.0,0.000855,855000.0,0.0,0.0,0.226787,226787000.0,0.0,0.0,-0.023774,-23774000.0,0.0,0.0,-0.032753,-0.044695,0.036336,repaired_miss_window,0.586667,2023-12-08,train,300308
add_vs_hold,False,main_markup,hold_or_skip,eligibility,-0.006342,-6342000.0,0.0,0.0,0.0,0.020379,20379000.0,0.0,0.0,-0.212537,-212537000.0,0.0,0.0,0.0,0.0,-0.015553,-15553000.0,0.0,0.0,0.050754,50754000.0,0.0,0.0,-0.121106,-121106000.0,0.0,0.0,0.0,0.0,2023-12-11,-0.028585,0.397136,397136000.0,0.0,0.0,0.472742,472742000.0,0.574495,574495000.0,0.015553,15553000.0,0.0,0.875,875000000.0,0.0,0.0,-0.050754,-50754000.0,0.0,0.0,0.121106,121106000.0,0.0,0.0,-0.057934,-57934000.0,0.0,0.0,0.397136,397136000.0,0.0,0.0,0.472742,472742000.0,0.574495,574495000.0,0.006342,6342000.0,0.0,1.0,1000000000.0,0.0,0.0,-0.020379,-20379000.0,0.0,0.0,0.212537,212537000.0,0.0,0.0,-0.057934,-57934000.0,0.0,0.0,-0.011698,-0.040377,0.046981,repaired_miss_window,0.586667,2023-12-08,train,300502
add_vs_hold,True,main_markup,increase_expression,eligibility,-0.04787,-47870000.0,0.0,0.0,0.0,-0.038762,-38762000.0,0.0,0.0,-0.17191,-171910000.0,0.0,0.0,0.0,0.0,-0.048676,-48676000.0,0.0,0.0,-0.038158,-38158000.0,0.0,0.0,-0.119509,-119509000.0,0.0,0.0,0.0,0.0,2024-02-07,0.34476,0.393946,393946000.0,0.0,0.0,0.949945,949945000.0,1.0,1000000000.0,0.048676,48676000.0,0.0,1.0,1000000000.0,0.0,0.0,0.038158,38158000.0,0.0,0.0,0.119509,119509000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393946,393946000.0,0.0,0.0,0.949945,949945000.0,1.0,1000000000.0,0.04787,47870000.0,0.0,1.0,1000000000.0,0.0,0.0,0.038762,38762000.0,0.0,0.0,0.17191,171910000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238018,-0.012266,0.238018,repaired_miss_window,20.533333,2024-02-06,train,300308
add_vs_hold,True,main_markup,increase_expression,eligibility,-0.042783,-42783000.0,0.0,0.0,0.0,-0.018082,-18082000.0,0.0,0.0,-0.155889,-155889000.0,0.0,0.0,0.0,0.0,-0.044411,-44411000.0,0.0,0.0,-0.013897,-13897000.0,0.0,0.0,-0.094977,-94977000.0,0.0,0.0,0.0,0.0,2024-02-07,0.419088,0.390563,390563000.0,0.0,0.0,0.933165,933165000.0,0.933165,933165000.0,0.044411,44411000.0,0.0,0.75,750000000.0,0.0,0.0,0.013897,13897000.0,0.0,0.0,0.094977,94977000.0,0.0,0.0,-0.010128,-10128000.0,0.0,0.0,0.390563,390563000.0,0.0,0.0,0.933165,933165000.0,0.933165,933165000.0,0.042783,42783000.0,0.0,0.75,750000000.0,0.0,0.0,0.018082,18082000.0,0.0,0.0,0.155889,155889000.0,0.0,0.0,-0.010128,-10128000.0,0.0,0.0,0.284461,-0.007604,0.284461,repaired_miss_window,20.533333,2024-02-06,train,300502
add_vs_hold,False,main_markup,hold_or_skip,eligibility,-0.003867,-3867000.0,0.0,0.0,0.0,-0.002807,-2807000.0,0.0,0.0,-0.178313,-178313000.0,0.0,0.0,0.0,0.0,-0.006717,-6717000.0,0.0,0.0,-0.002385,-2385000.0,0.0,0.0,-0.120252,-120252000.0,0.0,0.0,0.0,0.0,2024-04-18,-0.195929,0.296156,296156000.0,0.0,0.0,0.520895,520895000.0,0.850543,850543000.0,0.006717,6717000.0,0.0,0.25,250000000.0,0.0,0.0,0.002385,2385000.0,0.0,0.0,0.120252,120252000.0,0.0,0.0,-0.007639,-7639000.0,0.0,0.0,0.296156,296156000.0,0.0,0.0,0.520895,520895000.0,0.850543,850543000.0,0.003867,3867000.0,0.0,0.25,250000000.0,0.0,0.0,0.002807,2807000.0,0.0,0.0,0.178313,178313000.0,0.0,0.0,-0.007639,-7639000.0,0.0,0.0,-0.066218,-0.147198,0.034972,repaired_miss_window,0.586667,2024-04-17,train,300502
close_vs_hold,True,mixed_risk,decrease_expression,holding_veto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-05,-0.055781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004375,-0.085938,0.051562,repaired_negative_window,0.802083,2023-05-04,train,300502
reduce_vs_hold,False,divergence_and_decay,hold_or_skip,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-08,0.062396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024293,-0.026622,0.129451,repaired_negative_window,0.586667,2023-05-05,train,300502
reduce_vs_hold,False,divergence_and_decay,hold_or_skip,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-12,-0.015246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016557,-0.041148,0.084918,repaired_negative_window,0.586667,2023-05-11,train,300502
reduce_vs_hold,False,divergence_and_decay,hold_or_skip,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,0.18438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095868,-0.020992,0.219008,repaired_negative_window,0.586667,2023-05-16,train,300502
reduce_vs_hold,True,divergence_and_decay,decrease_expression,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-22,-0.045032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666,-0.05782,0.038909,repaired_negative_window,0.802083,2023-05-19,train,300502
reduce_vs_hold,False,divergence_and_decay,hold_or_skip,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-23,0.131051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091561,-0.032166,0.143312,repaired_negative_window,0.586667,2023-05-22,train,300502
close_vs_hold,True,divergence_and_decay,decrease_expression,holding_veto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-07,-0.573981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.261567,-0.337053,0.049279,repaired_negative_window,0.802083,2023-06-06,train,300502
close_vs_hold,True,divergence_and_decay,decrease_expression,holding_veto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-26,-0.239269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.093127,-0.150741,0.009198,repaired_negative_window,0.802083,2023-06-21,train,300308
close_vs_hold,True,divergence_and_decay,decrease_expression,holding_veto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-26,-0.390658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.185831,-0.212541,0.015426,repaired_negative_window,0.802083,2023-06-21,train,300502
close_vs_hold,True,divergence_and_decay,decrease_expression,holding_veto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-27,-0.086035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003866,-0.098209,0.016617,repaired_negative_window,0.802083,2023-06-26,train,300308
close_vs_hold,True,divergence_and_decay,decrease_expression,holding_veto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-27,-0.196951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05725,-0.142346,0.005289,repaired_negative_window,0.802083,2023-06-26,train,300502
reduce_vs_hold,False,divergence_and_decay,hold_or_skip,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-29,0.015139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013889,-0.035486,0.073472,repaired_negative_window,0.586667,2023-06-28,train,300308
reduce_vs_hold,False,divergence_and_decay,hold_or_skip,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-29,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168276,-0.032586,0.218621,repaired_negative_window,0.586667,2023-06-28,train,300502
reduce_vs_hold,True,divergence_and_decay,decrease_expression,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-10,-0.077262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044278,-0.056328,0.046688,repaired_negative_window,0.802083,2023-07-07,train,300308
close_vs_hold,True,divergence_and_decay,decrease_expression,holding_veto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-10,-0.207713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107803,-0.114118,0.028417,repaired_negative_window,0.802083,2023-07-07,train,300502
reduce_vs_hold,False,divergence_and_decay,hold_or_skip,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-11,0.036923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056309,-0.049253,0.059734,repaired_negative_window,0.586667,2023-07-10,train,300308
close_vs_hold,True,divergence_and_decay,decrease_expression,holding_veto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-11,-0.099304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019335,-0.088631,0.017324,repaired_negative_window,0.802083,2023-07-10,train,300502
reduce_vs_hold,False,divergence_and_decay,hold_or_skip,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-13,0.193352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111887,0.0,0.16293,repaired_negative_window,0.586667,2023-07-12,train,300308
reduce_vs_hold,False,divergence_and_decay,hold_or_skip,de_risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-13,0.173662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12657,-0.018837,0.131857,repaired_negative_window,0.586667,2023-07-12,train,300502
close_vs_hold,True,divergence_and_decay,decrease_expression,holding_veto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-19,-0.331623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.154286,-0.183701,0.012727,repaired_negative_window,0.802083,2023-07-18,train,300308
close_vs_hold,True,divergence_and_decay,decrease_expression,holding_veto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-19,-0.344098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.162602,-0.185486,0.00798,repaired_negative_window,0.802083,2023-07-18,train,300502
