trade_date,symbol,role_layer,regime_semantic,event_state,trend_return_20,up_day_rate,liquidity_amount_mean,turnover_rate_f_mean,volume_ratio_mean,elg_buy_sell_ratio_mean,limit_heat_rate,local_quality_support,local_heat_support,board_total_support,board_non_theme_support,board_heat_score,board_event_drought,forward_return_10,max_favorable_return_10,max_adverse_return_10,supervised_action_label
20240729,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.06776379,0.35,301365.92985,1.755785,1.0735,1.25333185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01869159,0.05815161,-0.01869159,neutral_hold
20240730,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.03670635,0.4,307278.9873,1.794125,1.0845,1.29791307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0092688,0.04943357,-0.02677652,neutral_hold
20240731,002465,control_core,sentiment_overdrive_transition,event_neutral,0.00503525,0.45,320179.4627,1.868295,1.109,1.31947127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05711423,0.02104208,-0.05711423,neutral_hold
20240801,002465,control_core,sentiment_overdrive_transition,event_neutral,0.03242148,0.5,337905.21255,1.963775,1.133,1.43020602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07752699,-0.00392542,-0.07752699,de_risk_target
20240802,002465,control_core,weak_drift_chop,event_neutral,0.04831933,0.5,341542.1055,1.97951,1.0985,1.40644823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06713427,0.01703407,-0.06713427,de_risk_target
20240805,002465,control_core,weak_drift_chop,event_neutral,-0.01747174,0.5,347571.1535,2.012125,1.085,1.40918189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01987448,0.06171548,-0.02615063,neutral_hold
20240806,002465,control_core,sentiment_overdrive_transition,event_neutral,0.01549587,0.5,351273.62625,2.031865,1.0695,0.99586451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07527976,0.03255341,-0.07527976,de_risk_target
20240807,002465,control_core,sentiment_overdrive_transition,event_neutral,0.03150407,0.55,368591.39345,2.1251,1.0965,1.06752645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11330049,-0.03940887,-0.11330049,de_risk_target
20240808,002465,control_core,weak_drift_chop,event_neutral,0.015625,0.5,375440.65985,2.16368,1.089,0.96772636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09128205,-0.01230769,-0.09128205,de_risk_target
20240809,002465,control_core,weak_drift_chop,event_neutral,0.00732218,0.5,371947.64885,2.14258,1.059,0.95641301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0674974,-0.00103842,-0.07995846,de_risk_target
20240812,002465,control_core,weak_drift_chop,event_neutral,-0.00105708,0.5,366490.3618,2.111705,1.0275,0.95280361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05820106,0.01798942,-0.06243386,neutral_hold
20240813,002465,control_core,sentiment_overdrive_transition,event_neutral,0.04678999,0.55,359258.46585,2.069095,0.99,0.95312133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11330561,-0.02182952,-0.11330561,de_risk_target
20240814,002465,control_core,weak_drift_chop,event_neutral,0.0172973,0.55,354189.8278,2.037615,0.968,0.94902352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08926674,-0.0010627,-0.09351753,de_risk_target
20240815,002465,control_core,sentiment_overdrive_transition,event_neutral,0.0184182,0.5,344452.2453,1.97606,0.942,0.89981118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06276596,-0.00319149,-0.09255319,de_risk_target
20240816,002465,control_core,weak_drift_chop,event_neutral,-0.01896733,0.5,339386.6414,1.943865,0.945,0.88507712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02792696,0.00644468,-0.08378088,neutral_hold
20240819,002465,control_core,weak_drift_chop,event_neutral,0.02069717,0.5,325777.4488,1.86413,0.9215,0.96404684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08431163,-0.0298826,-0.08964781,de_risk_target
20240820,002465,control_core,weak_drift_chop,event_neutral,-0.01835853,0.5,321630.0236,1.840215,0.9365,0.95832022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03850385,-0.00440044,-0.06160616,neutral_hold
20240821,002465,control_core,weak_drift_chop,event_neutral,-0.0228013,0.45,316305.0837,1.809545,0.9415,0.91849062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03555556,0.00555556,-0.05222222,neutral_hold
20240822,002465,control_core,weak_drift_chop,event_neutral,-0.07708333,0.45,316165.55585,1.810555,0.9665,0.94187269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00677201,0.0214447,-0.03724605,neutral_hold
20240823,002465,control_core,weak_drift_chop,event_neutral,-0.0674974,0.45,302148.1992,1.73214,0.939,0.90944031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03786192,0.0077951,-0.05011136,neutral_hold
20240826,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.08341916,0.4,295926.02715,1.70433,0.9595,0.84996572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04044944,0.01685393,-0.04157303,neutral_hold
20240827,002465,control_core,weak_drift_chop,event_neutral,-0.14529058,0.35,295510.9094,1.714705,0.9955,0.79564548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.003517,0.06096131,-0.003517,neutral_hold
20240828,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.15897939,0.35,277249.83745,1.617535,0.9535,0.8084264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01400233,0.05600933,-0.01400233,neutral_hold
20240829,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.11723447,0.35,261028.93755,1.539185,0.935,0.74357698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05561862,0.02724177,-0.05561862,neutral_hold
20240830,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.05334728,0.4,254371.0258,1.51145,0.948,0.77784667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08508287,-0.02762431,-0.08508287,de_risk_target
20240902,002465,control_core,weak_drift_chop,event_neutral,-0.12716175,0.4,250943.4745,1.50367,0.968,0.77209634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04195804,0.02564103,-0.04195804,neutral_hold
20240903,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.13891626,0.4,242528.02085,1.46291,0.9635,0.75718059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02059497,0.00686499,-0.05949657,neutral_hold
20240904,002465,control_core,weak_drift_chop,event_neutral,-0.10974359,0.35,226674.4455,1.38401,0.9475,0.69291655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01267281,0.01382488,-0.05299539,neutral_hold
20240905,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.08618899,0.4,216022.50455,1.330235,0.9415,0.73587775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01363636,-0.01363636,-0.06590909,neutral_hold
20240906,002465,control_core,weak_drift_chop,event_neutral,-0.08571429,0.4,212521.10865,1.31628,0.949,0.71208539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03356481,0.03356481,-0.04861111,probe_eligibility_target
20240909,002465,control_core,weak_drift_chop,event_neutral,-0.11226611,0.4,213557.32735,1.32881,0.9725,0.71176551,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03981265,0.04566745,-0.03747073,probe_eligibility_target
20240910,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.09670563,0.35,212931.0648,1.333165,0.996,0.700164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07764706,0.07764706,-0.03294118,probe_eligibility_target
20240911,002465,control_core,weak_drift_chop,event_neutral,-0.10106383,0.35,215287.0115,1.35523,1.026,0.74870782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14792899,0.14792899,-0.02721893,full_eligibility_target
20240912,002465,control_core,weak_drift_chop,event_neutral,-0.10633727,0.35,214430.7855,1.35652,1.0305,0.7730946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27644231,0.27644231,-0.01201923,full_eligibility_target
20240913,002465,control_core,weak_drift_chop,event_neutral,-0.11632871,0.35,211208.5696,1.342705,1.016,0.77457657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37681159,0.37681159,-0.00724638,full_eligibility_target
20240918,002465,control_core,weak_drift_chop,event_neutral,-0.09570957,0.3,210844.41805,1.347825,1.0165,0.59957342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38564477,0.38686131,0.04136253,full_eligibility_target
20240919,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.04888889,0.35,213085.6268,1.368245,1.0295,0.7854513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31658879,0.3317757,0.00116822,full_eligibility_target
20240920,002465,control_core,weak_drift_chop,event_neutral,-0.03273138,0.4,216582.0221,1.39322,1.044,0.85383062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19136523,0.3302217,0.01283547,full_eligibility_target
20240923,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.03340757,0.45,218741.0124,1.40825,1.049,0.8336508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20391705,0.31336406,0.02304147,full_eligibility_target
20240924,002465,control_core,sentiment_overdrive_transition,event_neutral,0.00337079,0.45,225815.4423,1.45349,1.0755,0.95101608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14557671,0.27659574,-0.0055991,full_eligibility_target
20240925,002465,control_core,sentiment_overdrive_transition,event_neutral,0.04103165,0.45,231229.8442,1.485515,1.0735,0.93426495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14977477,0.28378378,0.03153153,full_eligibility_target
20240926,002465,control_core,sentiment_overdrive_transition,event_neutral,0.06884481,0.5,229866.2845,1.47211,1.0385,1.01981171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11244541,0.24454148,0.05895197,full_eligibility_target
20240927,002465,control_core,sentiment_overdrive_transition,event_neutral,0.10102157,0.5,248050.33895,1.57309,1.0855,1.05743274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11958763,0.17525773,0.05051546,full_eligibility_target
20240930,002465,control_core,impulse_expansion,event_neutral,0.17348066,0.5,280652.30685,1.736255,1.1445,1.07152002,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.08286252,0.08286252,-0.04048964,probe_eligibility_target
20241008,002465,control_core,impulse_expansion,event_neutral,0.32867133,0.5,339086.36565,2.005105,1.2145,1.04983474,0.1,0.0,0.0,0.0,0.0,0.0,1.0,-0.00614035,0.00877193,-0.10614035,de_risk_target
20241009,002465,control_core,weak_drift_chop,event_neutral,0.30320366,0.5,398098.9674,2.271605,1.2465,1.1371128,0.1,0.0,0.0,0.0,0.0,0.0,1.0,-0.01229148,0.00965759,-0.10535558,de_risk_target
20241010,002465,control_core,weak_drift_chop,event_neutral,0.2983871,0.45,438675.0205,2.45731,1.261,1.18291113,0.1,0.0,0.0,0.0,0.0,0.0,1.0,-0.02484472,0.02040816,-0.09582964,de_risk_target
20241011,002465,control_core,weak_drift_chop,event_neutral,0.16022727,0.45,477824.60205,2.65346,1.269,1.19588305,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.09696376,0.12634672,-0.00195886,full_eligibility_target
20241014,002465,control_core,sentiment_overdrive_transition,event_neutral,0.20949074,0.45,507840.406,2.804265,1.264,1.18078321,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.07464115,0.10047847,-0.02488038,probe_eligibility_target
20241015,002465,control_core,weak_drift_chop,event_neutral,0.19789227,0.45,529271.9562,2.908745,1.2545,1.21665427,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.07135875,0.12414467,-0.00391007,probe_eligibility_target
20241016,002465,control_core,weak_drift_chop,event_neutral,0.20117647,0.45,537171.2429,2.941065,1.2255,1.25549304,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.09696376,0.12634672,-0.00195886,full_eligibility_target
20241017,002465,control_core,sentiment_overdrive_transition,event_neutral,0.20591716,0.45,556208.3291,3.02999,1.209,1.31546777,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.10991168,0.12855741,0.06575074,full_eligibility_target
20241018,002465,control_core,sentiment_overdrive_transition,event_neutral,0.30528846,0.5,588133.85705,3.18115,1.213,1.37351177,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.01104972,0.05893186,0.0092081,neutral_hold
20241021,002465,control_core,impulse_expansion,event_neutral,0.38888889,0.55,650907.8921,3.47125,1.269,1.43513369,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.00608696,0.00608696,-0.04695652,neutral_hold
20241022,002465,control_core,weak_drift_chop,event_neutral,0.3783455,0.55,684814.35745,3.626055,1.284,1.45937554,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.070609,0.070609,-0.03265666,probe_eligibility_target
20241023,002465,control_core,sentiment_overdrive_transition,event_neutral,0.31425234,0.55,720981.3851,3.78626,1.293,1.46851951,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.07288889,0.07822222,-0.02577778,probe_eligibility_target
20241024,002465,control_core,weak_drift_chop,event_neutral,0.2823804,0.5,733144.8761,3.827565,1.2515,1.30448327,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.09918107,0.10373066,-0.00272975,full_eligibility_target
20241025,002465,control_core,sentiment_overdrive_transition,event_neutral,0.29032258,0.5,747099.35895,3.879865,1.221,1.31036237,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.13214286,0.13214286,-0.02142857,full_eligibility_target
20241028,002465,control_core,sentiment_overdrive_transition,event_neutral,0.25755879,0.5,760327.70905,3.92852,1.1915,1.31722705,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.20926091,0.20926091,-0.02404274,full_eligibility_target
20241029,002465,control_core,weak_drift_chop,event_neutral,0.23423423,0.45,783005.7998,4.02296,1.181,1.21877555,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.20072993,0.23905109,0.00182482,full_eligibility_target
20241030,002465,control_core,weak_drift_chop,event_neutral,0.22270742,0.5,797936.3065,4.073525,1.1575,1.3004598,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.16339286,0.2125,-0.01964286,full_eligibility_target
20241031,002465,control_core,sentiment_overdrive_transition,event_neutral,0.16597938,0.5,817418.77595,4.14903,1.1615,1.28401798,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.08311229,0.20070734,-0.02917772,probe_eligibility_target
20241101,002465,control_core,weak_drift_chop,event_neutral,0.03389831,0.45,830809.2016,4.196945,1.146,1.21234475,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.09744991,0.23679417,0.05373406,full_eligibility_target
20241104,002465,control_core,sentiment_overdrive_transition,event_neutral,0.01491228,0.45,837951.36765,4.209535,1.11,1.19613947,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.06309421,0.17372515,0.0414866,probe_eligibility_target
20241105,002465,control_core,sentiment_overdrive_transition,event_neutral,0.06496927,0.45,830563.62105,4.15599,1.06,1.19681522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02555647,0.11953833,-0.00659522,probe_eligibility_target
20241106,002465,control_core,sentiment_overdrive_transition,event_neutral,0.07098492,0.45,801998.5648,4.000215,1.0125,1.13171348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05053853,0.12510356,-0.001657,probe_eligibility_target
20241107,002465,control_core,sentiment_overdrive_transition,event_neutral,0.18315377,0.5,808592.20425,4.012745,1.019,1.07544736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04056291,0.12417219,-0.00248344,probe_eligibility_target
20241108,002465,control_core,sentiment_overdrive_transition,event_neutral,0.21339713,0.55,849111.37495,4.14568,1.0515,1.15664775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06388013,0.07097792,-0.06388013,de_risk_target
20241111,002465,control_core,sentiment_overdrive_transition,event_neutral,0.32746823,0.55,913822.9819,4.369055,1.0925,1.19602158,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.13549337,-0.03092784,-0.13549337,de_risk_target
20241112,002465,control_core,weak_drift_chop,event_neutral,0.28893242,0.55,953619.98845,4.50153,1.1105,1.20647562,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.10258359,-0.00987842,-0.10790274,de_risk_target
20241113,002465,control_core,weak_drift_chop,event_neutral,0.27870461,0.55,975783.714,4.574235,1.1175,1.19023145,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.03607061,-0.02686109,-0.0990023,de_risk_target
20241114,002465,control_core,weak_drift_chop,event_neutral,0.12799263,0.55,1004738.9413,4.674835,1.1185,1.12243827,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.00408163,0.03510204,-0.04163265,neutral_hold
20241115,002465,control_core,weak_drift_chop,event_neutral,0.04782609,0.5,996369.1128,4.60673,1.08,1.01521085,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.06224066,0.06224066,-0.02572614,probe_eligibility_target
20241118,002465,control_core,weak_drift_chop,event_neutral,0.08561342,0.5,972618.0275,4.475375,1.019,0.96834442,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.04634146,0.04634146,-0.04552846,probe_eligibility_target
20241119,002465,control_core,sentiment_overdrive_transition,event_neutral,0.10577778,0.55,971742.13175,4.454375,1.0095,0.98748338,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.02491961,0.03456592,-0.0562701,probe_eligibility_target
20241120,002465,control_core,sentiment_overdrive_transition,event_neutral,0.15377616,0.6,974883.4731,4.446775,1.01,1.01591957,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.02839117,0.01498423,-0.07413249,neutral_hold
20241121,002465,control_core,sentiment_overdrive_transition,event_neutral,0.12232143,0.6,979718.84555,4.4528,1.015,1.0518976,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.01193317,0.02386635,-0.06603023,neutral_hold
20241122,002465,control_core,weak_drift_chop,event_neutral,0.0569902,0.55,991265.40095,4.494525,1.034,1.00360044,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.07245156,0.084246,-0.01095198,probe_eligibility_target
20241125,002465,control_core,weak_drift_chop,event_neutral,0.07116788,0.5,992487.54175,4.4956,1.038,0.9962965,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.05621806,0.09625213,0.00596252,probe_eligibility_target
20241126,002465,control_core,weak_drift_chop,event_neutral,0.05446429,0.55,977235.8347,4.41148,1.011,0.98854292,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.07790008,0.08975445,0.04149026,probe_eligibility_target
20241127,002465,control_core,sentiment_overdrive_transition,event_neutral,0.11052166,0.55,995454.23,4.478935,1.0365,0.95929357,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.01592357,0.02468153,-0.02070064,neutral_hold
20241128,002465,control_core,weak_drift_chop,event_neutral,0.12021858,0.5,991606.7645,4.444365,1.0225,0.92071101,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.04308943,0.04634146,0.00162602,probe_eligibility_target
20241129,002465,control_core,sentiment_overdrive_transition,event_neutral,0.10630942,0.55,1002626.1831,4.46815,1.0305,1.00591687,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.04609375,0.00546875,-0.04609375,neutral_hold
20241202,002465,control_core,sentiment_overdrive_transition,event_neutral,0.06100577,0.55,986800.1116,4.373345,1.004,0.97798832,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.06293706,-0.003108,-0.06293706,de_risk_target
20241203,002465,control_core,weak_drift_chop,event_neutral,0.05633803,0.5,951599.45615,4.202465,0.965,1.02782699,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.07764706,0.00627451,-0.07764706,de_risk_target
20241204,002465,control_core,weak_drift_chop,event_neutral,0.01986755,0.5,932517.0969,4.1109,0.9505,1.0251803,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.04383117,0.0413961,-0.04545455,neutral_hold
20241205,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.02050473,0.5,893341.3664,3.93017,0.9185,0.99705959,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.03623188,0.03301127,-0.0531401,neutral_hold
20241206,002465,control_core,weak_drift_chop,event_neutral,-0.06259205,0.5,839728.69535,3.69637,0.8935,0.9642063,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.06205813,0.00785546,-0.07619796,de_risk_target
20241209,002465,control_core,weak_drift_chop,event_neutral,-0.05775076,0.45,758563.23315,3.36408,0.857,0.91204655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0733871,0.03467742,-0.0733871,de_risk_target
20241210,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.02302379,0.5,740820.0242,3.298625,0.9075,0.94386676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09426551,0.00785546,-0.0974077,de_risk_target
20241211,002465,control_core,sentiment_overdrive_transition,event_neutral,0.04163265,0.55,738736.51105,3.29291,0.941,0.95061307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11755486,0.00548589,-0.11755486,de_risk_target
20241212,002465,control_core,sentiment_overdrive_transition,event_neutral,0.06473029,0.6,714311.01975,3.18247,0.95,0.9976006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1208106,-0.04832424,-0.12236945,de_risk_target
20241213,002465,control_core,weak_drift_chop,event_neutral,-0.00731707,0.6,729880.972,3.25113,0.9955,1.00022692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07452907,-0.01228501,-0.07780508,de_risk_target
20241216,002465,control_core,weak_drift_chop,event_neutral,-0.03054662,0.55,703673.50475,3.13284,0.983,0.95516475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06053068,-0.00746269,-0.06633499,neutral_hold
20241217,002465,control_core,weak_drift_chop,event_neutral,-0.07255521,0.5,684858.8549,3.051515,0.9705,0.94924497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06632653,0.01785714,-0.06632653,de_risk_target
20241218,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.06284805,0.5,654579.71975,2.924515,0.945,1.00036493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10441426,0.01612903,-0.10441426,de_risk_target
20241219,002465,control_core,sentiment_overdrive_transition,event_neutral,0.0084246,0.55,645819.36015,2.891515,0.9505,0.99357689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15037594,-0.00250627,-0.15037594,de_risk_target
20241220,002465,control_core,sentiment_overdrive_transition,event_neutral,0.01703578,0.55,631046.4177,2.82597,0.946,1.00961323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16331658,-0.03433836,-0.16331658,de_risk_target
20241223,002465,control_core,weak_drift_chop,event_neutral,-0.02709568,0.55,628912.4525,2.81535,0.9715,1.01558057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11314186,0.00348129,-0.1305483,de_risk_target
20241224,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.08200637,0.55,627252.394,2.81007,0.989,1.0174859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13096271,-0.01734605,-0.13356461,de_risk_target
20241225,002465,control_core,weak_drift_chop,event_neutral,-0.08455285,0.5,594397.0416,2.66874,0.9575,0.95965065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08703375,0.0062167,-0.11278863,de_risk_target
20241226,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.11875,0.55,578583.4454,2.60598,0.9505,0.95213428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11258865,0.00443262,-0.1143617,de_risk_target
20241227,002465,control_core,sentiment_overdrive_transition,event_neutral,-0.12198912,0.55,567721.0751,2.576625,0.975,0.88354403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10884956,0.00265487,-0.1159292,de_risk_target
20241230,002465,control_core,weak_drift_chop,event_neutral,-0.11137255,0.55,558461.90815,2.551255,0.9835,0.87202896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08826125,-0.03089144,-0.11827008,de_risk_target
20241231,002465,control_core,weak_drift_chop,event_neutral,-0.10876623,0.55,551932.3829,2.537925,0.9945,0.803185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08834244,-0.03916211,-0.09016393,de_risk_target
