P_close_invalidation_realized_proxy_3d,P_close_opportunity_cost_proxy_3d,P_reduce_avoided_drawdown_proxy_3d,action_context,action_favored_3d,board_avg_return,board_breadth,board_phase,control_label,execution_open_price,execution_trade_date,expectancy_proxy_1d,expectancy_proxy_3d,expectancy_proxy_5d,f15_afternoon_return,f15_afternoon_volume_share,f15_amount_per_volume,f15_breakout_efficiency,f15_close_location,f15_close_vs_vwap,f15_failed_push_proxy,f15_high_time_ratio,f15_intraday_return,f15_last_bar_return,f15_last_bar_volume_share,f15_pullback_from_high,f15_range_pct,f30_afternoon_return,f30_afternoon_volume_share,f30_amount_per_volume,f30_breakout_efficiency,f30_candidate_add_confirmation,f30_candidate_add_threshold,f30_close_location,f30_close_vs_vwap,f30_confirmation_score,f30_failed_push_proxy,f30_high_time_ratio,f30_intraday_return,f30_last_bar_return,f30_last_bar_volume_share,f30_pullback_from_high,f30_range_pct,f5_afternoon_return,f5_afternoon_volume_share,f5_amount_per_volume,f5_breakout_efficiency,f5_close_location,f5_close_vs_vwap,f5_failed_push_proxy,f5_high_time_ratio,f5_intraday_return,f5_last_bar_return,f5_last_bar_volume_share,f5_pullback_from_high,f5_range_pct,f60_afternoon_return,f60_afternoon_volume_share,f60_amount_per_volume,f60_breakout_efficiency,f60_candidate_add_confirmation,f60_candidate_add_threshold,f60_close_location,f60_close_vs_vwap,f60_confirmation_score,f60_failed_push_proxy,f60_high_time_ratio,f60_intraday_return,f60_last_bar_return,f60_last_bar_volume_share,f60_pullback_from_high,f60_range_pct,fetch_status,forced_action_context,forward_close_return_1d,forward_close_return_3d,forward_close_return_5d,gross_exposure_after_close,held_before_signal,is_negative_enrichment,is_repaired_miss_window,max_adverse_return_1d,max_adverse_return_3d,max_adverse_return_5d,max_favorable_return_1d,max_favorable_return_3d,max_favorable_return_5d,miss_reading,reason,reduce_payoff_decay_vs_hold_proxy_3d,role_family,signal_trade_date,symbol,trade_date,window_end,window_start
0.0,0.029722,0.042827,reduce_vs_hold,False,-0.034892,-0.9,divergence_and_decay,de_risk,85.46,2024-06-26,,-0.005851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022116,,,True,True,False,,-0.042827,,,0.029722,,,repaired_replay_negative_sample_enrichment,-0.022116,repaired_negative_window,2024-06-25,300757,2024-06-25,,
0.0,0.098481,0.00363,reduce_vs_hold,False,-0.028516,-1.0,divergence_and_decay,de_risk,104.69,2024-06-28,,0.12451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0789,,,True,True,False,,-0.00363,,,0.098481,,,repaired_replay_negative_sample_enrichment,-0.0789,repaired_negative_window,2024-06-27,300502,2024-06-27,,
0.0,0.061446,0.056627,reduce_vs_hold,True,-0.028516,-1.0,divergence_and_decay,de_risk,83.0,2024-06-28,,-0.050241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024337,,,True,True,False,,-0.056627,,,0.061446,,,repaired_replay_negative_sample_enrichment,0.024337,repaired_negative_window,2024-06-27,300757,2024-06-27,,
0.0,0.050266,0.02198,reduce_vs_hold,False,-0.0183,-0.6,divergence_and_decay,de_risk,111.01,2024-07-03,,0.020899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017746,,,True,True,False,,-0.02198,,,0.050266,,,repaired_replay_negative_sample_enrichment,-0.017746,repaired_negative_window,2024-07-02,300502,2024-07-02,,
0.0,0.028087,0.052215,reduce_vs_hold,True,-0.0183,-0.6,divergence_and_decay,de_risk,80.82,2024-07-03,,-0.0451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006929,,,True,True,False,,-0.052215,,,0.028087,,,repaired_replay_negative_sample_enrichment,0.006929,repaired_negative_window,2024-07-02,300757,2024-07-02,,
0.0,0.031861,0.038941,reduce_vs_hold,False,-0.013083,-0.6,divergence_and_decay,de_risk,112.99,2024-07-04,,-0.01894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004071,,,True,True,False,,-0.038941,,,0.031861,,,repaired_replay_negative_sample_enrichment,-0.004071,repaired_negative_window,2024-07-03,300502,2024-07-03,,
1.0,0.007924,0.066195,reduce_vs_hold,True,-0.013083,-0.6,divergence_and_decay,de_risk,82.03,2024-07-04,,-0.088809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026576,,,True,True,False,,-0.066195,,,0.007924,,,repaired_replay_negative_sample_enrichment,0.026576,repaired_negative_window,2024-07-03,300757,2024-07-03,,
0.0,0.063773,0.038175,reduce_vs_hold,False,-0.017376,-0.6,divergence_and_decay,de_risk,112.9,2024-07-05,,0.043844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050133,,,True,True,False,,-0.038175,,,0.063773,,,repaired_replay_negative_sample_enrichment,-0.050133,repaired_negative_window,2024-07-04,300502,2024-07-04,,
0.0,0.074581,0.020084,reduce_vs_hold,False,-0.017376,-0.6,divergence_and_decay,de_risk,78.17,2024-07-05,,0.090124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072918,,,True,True,False,,-0.020084,,,0.074581,,,repaired_replay_negative_sample_enrichment,-0.072918,repaired_negative_window,2024-07-04,300757,2024-07-04,,
0.0,0.051878,0.021914,reduce_vs_hold,False,-0.02128,-0.95,divergence_and_decay,de_risk,111.8,2024-07-15,,-0.007156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011181,,,True,True,False,,-0.021914,,,0.051878,,,repaired_replay_negative_sample_enrichment,0.011181,repaired_negative_window,2024-07-12,300502,2024-07-12,,
0.0,0.066706,0.012896,reduce_vs_hold,False,-0.02128,-0.95,divergence_and_decay,de_risk,85.3,2024-07-15,,0.038394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017937,,,True,True,False,,-0.012896,,,0.066706,,,repaired_replay_negative_sample_enrichment,-0.017937,repaired_negative_window,2024-07-12,300757,2024-07-12,,
1.0,0.005128,0.127179,close_vs_hold,True,-0.01761,-1.0,divergence_and_decay,holding_veto,117.0,2024-07-16,,-0.19453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.069915,,,True,True,False,,-0.127179,,,0.005128,,,repaired_replay_negative_sample_enrichment,0.069915,repaired_negative_window,2024-07-15,300502,2024-07-15,,
1.0,0.062843,0.06261,reduce_vs_hold,True,-0.01761,-1.0,divergence_and_decay,de_risk,85.61,2024-07-16,,-0.06039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029202,,,True,True,False,,-0.06261,,,0.062843,,,repaired_replay_negative_sample_enrichment,0.029202,repaired_negative_window,2024-07-15,300757,2024-07-15,,
0.0,0.012315,0.054444,reduce_vs_hold,True,-0.030965,-0.9,divergence_and_decay,de_risk,108.0,2024-07-18,,-0.075046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026759,,,True,True,False,,-0.054444,,,0.012315,,,repaired_replay_negative_sample_enrichment,0.026759,repaired_negative_window,2024-07-17,300502,2024-07-17,,
0.0,0.030164,0.031733,reduce_vs_hold,False,-0.030965,-0.9,divergence_and_decay,de_risk,82.88,2024-07-18,,0.009894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026544,,,True,True,False,,-0.031733,,,0.030164,,,repaired_replay_negative_sample_enrichment,-0.026544,repaired_negative_window,2024-07-17,300757,2024-07-17,,
1.0,0.009177,0.053393,reduce_vs_hold,True,-0.013151,-0.8,divergence_and_decay,de_risk,107.88,2024-07-19,,-0.101548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052744,,,True,True,False,,-0.053393,,,0.009177,,,repaired_replay_negative_sample_enrichment,0.052744,repaired_negative_window,2024-07-18,300502,2024-07-18,,
0.0,0.060378,0.00582,reduce_vs_hold,False,-0.013151,-0.8,divergence_and_decay,de_risk,82.48,2024-07-19,,0.052255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027886,,,True,True,False,,-0.00582,,,0.060378,,,repaired_replay_negative_sample_enrichment,-0.027886,repaired_negative_window,2024-07-18,300757,2024-07-18,,
1.0,0.044433,0.094483,close_vs_hold,True,-0.031336,-1.0,divergence_and_decay,holding_veto,101.5,2024-07-24,,-0.13266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.060394,,,True,True,False,,-0.094483,,,0.044433,,,repaired_replay_negative_sample_enrichment,0.060394,repaired_negative_window,2024-07-23,300502,2024-07-23,,
0.0,0.045334,0.053171,reduce_vs_hold,True,-0.031336,-1.0,divergence_and_decay,de_risk,82.94,2024-07-24,,-0.057632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027128,,,True,True,False,,-0.053171,,,0.045334,,,repaired_replay_negative_sample_enrichment,0.027128,repaired_negative_window,2024-07-23,300757,2024-07-23,,
0.0,0.081546,0.012595,reduce_vs_hold,False,-0.023602,-0.65,divergence_and_decay,de_risk,93.69,2024-07-26,,0.070872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042694,,,True,True,False,,-0.012595,,,0.081546,,,repaired_replay_negative_sample_enrichment,-0.042694,repaired_negative_window,2024-07-25,300502,2024-07-25,,
0.0,0.238325,0.008919,reduce_vs_hold,False,-0.023602,-0.65,divergence_and_decay,de_risk,80.73,2024-07-26,,0.302614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19237,,,True,True,False,,-0.008919,,,0.238325,,,repaired_replay_negative_sample_enrichment,-0.19237,repaired_negative_window,2024-07-25,300757,2024-07-25,,
0.0,0.077481,0.018075,reduce_vs_hold,False,-0.045633,-1.0,divergence_and_decay,de_risk,86.86,2024-08-05,,0.076042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055376,,,True,True,False,,-0.018075,,,0.077481,,,repaired_replay_negative_sample_enrichment,-0.055376,repaired_negative_window,2024-08-02,300502,2024-08-02,,
1.0,0.0046,0.089132,close_vs_hold,True,-0.045633,-1.0,divergence_and_decay,holding_veto,86.95,2024-08-05,,-0.111903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025072,,,True,True,False,,-0.089132,,,0.0046,,,repaired_replay_negative_sample_enrichment,0.025072,repaired_negative_window,2024-08-02,300757,2024-08-02,,
0.0,0.041046,0.012125,reduce_vs_hold,False,-0.058903,-1.0,divergence_and_decay,de_risk,89.9,2024-08-06,,0.018409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010011,,,True,True,False,,-0.012125,,,0.041046,,,repaired_replay_negative_sample_enrichment,-0.010011,repaired_negative_window,2024-08-05,300502,2024-08-05,,
0.0,0.053679,0.014475,reduce_vs_hold,False,-0.058903,-1.0,divergence_and_decay,de_risk,82.9,2024-08-06,,0.014415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002051,,,True,True,False,,-0.014475,,,0.053679,,,repaired_replay_negative_sample_enrichment,-0.002051,repaired_negative_window,2024-08-05,300757,2024-08-05,,
0.0,0.062346,0.010801,reduce_vs_hold,False,-0.011713,-0.55,divergence_and_decay,de_risk,93.51,2024-08-09,,0.046786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026414,,,True,True,False,,-0.010801,,,0.062346,,,repaired_replay_negative_sample_enrichment,-0.026414,repaired_negative_window,2024-08-08,300502,2024-08-08,,
0.0,0.005412,0.043529,reduce_vs_hold,False,-0.011713,-0.55,divergence_and_decay,de_risk,85.0,2024-08-09,,-0.070824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,True,True,False,,-0.043529,,,0.005412,,,repaired_replay_negative_sample_enrichment,0.03,repaired_negative_window,2024-08-08,300757,2024-08-08,,
0.0,0.030819,0.0248,reduce_vs_hold,False,-0.006517,-0.6,divergence_and_decay,de_risk,96.37,2024-08-13,,-0.027758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018367,,,True,True,False,,-0.0248,,,0.030819,,,repaired_replay_negative_sample_enrichment,0.018367,repaired_negative_window,2024-08-12,300502,2024-08-12,,
0.0,0.011936,0.029419,reduce_vs_hold,False,-0.006517,-0.6,divergence_and_decay,de_risk,82.94,2024-08-13,,-0.037678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014227,,,True,True,False,,-0.029419,,,0.011936,,,repaired_replay_negative_sample_enrichment,0.014227,repaired_negative_window,2024-08-12,300757,2024-08-12,,
0.0,0.073918,0.007603,reduce_vs_hold,False,-0.011458,-0.6,divergence_and_decay,de_risk,94.7,2024-08-15,,0.081098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051742,,,True,True,False,,-0.007603,,,0.073918,,,repaired_replay_negative_sample_enrichment,-0.051742,repaired_negative_window,2024-08-14,300502,2024-08-14,,
0.0,0.069928,0.005436,reduce_vs_hold,False,-0.011458,-0.6,divergence_and_decay,de_risk,80.94,2024-08-15,,0.054608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02508,,,True,True,False,,-0.005436,,,0.069928,,,repaired_replay_negative_sample_enrichment,-0.02508,repaired_negative_window,2024-08-14,300757,2024-08-14,,
0.0,0.04,0.00449,reduce_vs_hold,False,-0.013184,-0.6,divergence_and_decay,de_risk,98.0,2024-08-21,,0.025612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010102,,,True,True,False,,-0.00449,,,0.04,,,repaired_replay_negative_sample_enrichment,-0.010102,repaired_negative_window,2024-08-20,300502,2024-08-20,,
0.0,0.031824,0.05008,reduce_vs_hold,True,-0.013184,-0.6,divergence_and_decay,de_risk,81.07,2024-08-21,,-0.081905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047737,,,True,True,False,,-0.05008,,,0.031824,,,repaired_replay_negative_sample_enrichment,0.047737,repaired_negative_window,2024-08-20,300757,2024-08-20,,
0.0,0.013459,0.045802,reduce_vs_hold,False,-0.017091,-0.7,divergence_and_decay,de_risk,99.56,2024-08-23,,-0.05906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019988,,,True,True,False,,-0.045802,,,0.013459,,,repaired_replay_negative_sample_enrichment,0.019988,repaired_negative_window,2024-08-22,300502,2024-08-22,,
0.0,0.011771,0.025313,reduce_vs_hold,False,-0.017091,-0.7,divergence_and_decay,de_risk,79.01,2024-08-23,,-0.019175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000253,,,True,True,False,,-0.025313,,,0.011771,,,repaired_replay_negative_sample_enrichment,-0.000253,repaired_negative_window,2024-08-22,300757,2024-08-22,,
1.0,0.048697,0.091268,close_vs_hold,True,-0.01526,-0.6,divergence_and_decay,holding_veto,96.31,2024-08-27,,-0.115928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049008,,,True,True,False,,-0.091268,,,0.048697,,,repaired_replay_negative_sample_enrichment,0.049008,repaired_negative_window,2024-08-26,300502,2024-08-26,,
0.0,0.044131,0.008339,reduce_vs_hold,False,-0.01526,-0.6,divergence_and_decay,de_risk,77.95,2024-08-27,,0.049904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036177,,,True,True,False,,-0.008339,,,0.044131,,,repaired_replay_negative_sample_enrichment,-0.036177,repaired_negative_window,2024-08-26,300757,2024-08-26,,
1.0,0.04113,0.097825,close_vs_hold,True,-0.014679,-0.6,divergence_and_decay,holding_veto,97.01,2024-08-28,,-0.110453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033192,,,True,True,False,,-0.097825,,,0.04113,,,repaired_replay_negative_sample_enrichment,0.033192,repaired_negative_window,2024-08-27,300502,2024-08-27,,
0.0,0.070746,0.014659,reduce_vs_hold,False,-0.014679,-0.6,divergence_and_decay,de_risk,78.45,2024-08-28,,0.082919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062205,,,True,True,False,,-0.014659,,,0.070746,,,repaired_replay_negative_sample_enrichment,-0.062205,repaired_negative_window,2024-08-27,300757,2024-08-27,,
1.0,0.047458,0.070282,reduce_vs_hold,True,-0.029393,-0.8,divergence_and_decay,de_risk,88.5,2024-09-03,,-0.026554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,True,True,False,,-0.070282,,,0.047458,,,repaired_replay_negative_sample_enrichment,-0.02,repaired_negative_window,2024-09-02,300502,2024-09-02,,
1.0,0.007833,0.084018,close_vs_hold,True,-0.029393,-0.8,divergence_and_decay,holding_veto,79.15,2024-09-03,,-0.112318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032217,,,True,True,False,,-0.084018,,,0.007833,,,repaired_replay_negative_sample_enrichment,0.032217,repaired_negative_window,2024-09-02,300757,2024-09-02,,
0.0,0.102343,0.000459,reduce_vs_hold,False,-0.028386,-0.9,divergence_and_decay,de_risk,87.06,2024-09-09,,0.126062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07535,,,True,True,False,,-0.000459,,,0.102343,,,repaired_replay_negative_sample_enrichment,-0.07535,repaired_negative_window,2024-09-06,300502,2024-09-06,,
0.0,0.101844,0.03461,reduce_vs_hold,False,-0.028386,-0.9,divergence_and_decay,de_risk,70.5,2024-09-09,,0.102128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085816,,,True,True,False,,-0.03461,,,0.101844,,,repaired_replay_negative_sample_enrichment,-0.085816,repaired_negative_window,2024-09-06,300757,2024-09-06,,
0.0,0.081109,0.018757,reduce_vs_hold,False,-0.002716,-0.5,divergence_and_decay,de_risk,97.03,2024-09-12,,0.047975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026177,,,True,True,False,,-0.018757,,,0.081109,,,repaired_replay_negative_sample_enrichment,-0.026177,repaired_negative_window,2024-09-11,300502,2024-09-11,,
0.0,0.042723,0.010522,reduce_vs_hold,False,-0.002716,-0.5,divergence_and_decay,de_risk,78.88,2024-09-12,,0.03873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02789,,,True,True,False,,-0.010522,,,0.042723,,,repaired_replay_negative_sample_enrichment,-0.02789,repaired_negative_window,2024-09-11,300757,2024-09-11,,
0.0,0.00161,0.04829,reduce_vs_hold,True,-0.010454,-0.55,divergence_and_decay,de_risk,99.4,2024-09-19,,-0.089235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041751,,,True,True,False,,-0.04829,,,0.00161,,,repaired_replay_negative_sample_enrichment,0.041751,repaired_negative_window,2024-09-18,300502,2024-09-18,,
0.0,0.024146,0.040732,reduce_vs_hold,False,-0.010454,-0.55,divergence_and_decay,de_risk,82.0,2024-09-19,,-0.052317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023659,,,True,True,False,,-0.040732,,,0.024146,,,repaired_replay_negative_sample_enrichment,0.023659,repaired_negative_window,2024-09-18,300757,2024-09-18,,
0.0,0.142586,0.003791,reduce_vs_hold,False,-0.008567,-0.6,divergence_and_decay,de_risk,94.96,2024-09-23,,0.169545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102043,,,True,True,False,,-0.003791,,,0.142586,,,repaired_replay_negative_sample_enrichment,-0.102043,repaired_negative_window,2024-09-20,300502,2024-09-20,,
0.0,0.25913,0.020124,reduce_vs_hold,False,-0.008567,-0.6,divergence_and_decay,de_risk,80.5,2024-09-23,,0.287081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17764,,,True,True,False,,-0.020124,,,0.25913,,,repaired_replay_negative_sample_enrichment,-0.17764,repaired_negative_window,2024-09-20,300757,2024-09-20,,
1.0,0.037077,0.081204,close_vs_hold,True,-0.086304,-0.9,divergence_and_decay,holding_veto,147.53,2024-10-10,,-0.055887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006778,,,True,True,False,,-0.081204,,,0.037077,,,repaired_replay_negative_sample_enrichment,-0.006778,repaired_negative_window,2024-10-09,300502,2024-10-09,,
1.0,0.129367,0.087945,close_vs_hold,True,-0.086304,-0.9,divergence_and_decay,holding_veto,158.85,2024-10-10,,0.106106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129367,,,True,True,False,,-0.087945,,,0.129367,,,repaired_replay_negative_sample_enrichment,-0.129367,repaired_negative_window,2024-10-09,300757,2024-10-09,,
0.0,0.092779,0.031569,reduce_vs_hold,False,-0.012794,-0.5,divergence_and_decay,de_risk,140.01,2024-10-11,,0.028248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013428,,,True,True,False,,-0.031569,,,0.092779,,,repaired_replay_negative_sample_enrichment,-0.013428,repaired_negative_window,2024-10-10,300502,2024-10-10,,
0.0,0.257616,0.04053,reduce_vs_hold,False,-0.012794,-0.5,divergence_and_decay,de_risk,151.0,2024-10-11,,0.243245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154967,,,True,True,False,,-0.04053,,,0.257616,,,repaired_replay_negative_sample_enrichment,-0.154967,repaired_negative_window,2024-10-10,300757,2024-10-10,,
1.0,0.055634,0.071831,close_vs_hold,True,-0.045175,-0.85,divergence_and_decay,holding_veto,142.0,2024-10-14,,-0.104225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.060211,,,True,True,False,,-0.071831,,,0.055634,,,repaired_replay_negative_sample_enrichment,0.060211,repaired_negative_window,2024-10-11,300502,2024-10-11,,
0.0,0.266,0.034133,reduce_vs_hold,False,-0.045175,-0.85,divergence_and_decay,de_risk,150.0,2024-10-14,,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040133,,,True,True,False,,-0.034133,,,0.266,,,repaired_replay_negative_sample_enrichment,-0.040133,repaired_negative_window,2024-10-11,300757,2024-10-11,,
0.0,0.132132,0.030882,reduce_vs_hold,False,-0.02285,-0.85,divergence_and_decay,de_risk,136.0,2024-10-16,,0.115699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080515,,,True,True,False,,-0.030882,,,0.132132,,,repaired_replay_negative_sample_enrichment,-0.080515,repaired_negative_window,2024-10-15,300502,2024-10-15,,
1.0,0.095868,0.156043,close_vs_hold,True,-0.02285,-0.85,divergence_and_decay,holding_veto,173.99,2024-10-16,,-0.012242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095868,,,True,True,False,,-0.156043,,,0.095868,,,repaired_replay_negative_sample_enrichment,-0.095868,repaired_negative_window,2024-10-15,300757,2024-10-15,,
0.0,0.140519,0.013556,reduce_vs_hold,False,-0.021719,-0.7,divergence_and_decay,de_risk,135.0,2024-10-17,,0.104481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047778,,,True,True,False,,-0.013556,,,0.140519,,,repaired_replay_negative_sample_enrichment,-0.047778,repaired_negative_window,2024-10-16,300502,2024-10-16,,
0.0,0.39761,0.01195,reduce_vs_hold,False,-0.021719,-0.7,divergence_and_decay,de_risk,159.0,2024-10-17,,0.499434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.312579,,,True,True,False,,-0.01195,,,0.39761,,,repaired_replay_negative_sample_enrichment,-0.312579,repaired_negative_window,2024-10-16,300757,2024-10-16,,
0.0,0.051008,0.022558,reduce_vs_hold,False,-0.022488,-0.8,divergence_and_decay,de_risk,129.0,2024-11-04,,-0.00876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011705,,,True,True,False,,-0.022558,,,0.051008,,,repaired_replay_negative_sample_enrichment,0.011705,repaired_negative_window,2024-11-01,300502,2024-11-01,,
0.0,0.10885,0.0,reduce_vs_hold,False,-0.022488,-0.8,divergence_and_decay,de_risk,196.6,2024-11-04,,0.096592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042167,,,True,True,False,,0.0,,,0.10885,,,repaired_replay_negative_sample_enrichment,-0.042167,repaired_negative_window,2024-11-01,300757,2024-11-01,,
